AKP,12,0,0
AKR,20,0,0
AKRX,20,0.15,0.05
AKS,18,0,0.27777777777778
AKTX,20,0.15,0
AL,19,0,0
ALB,19,0,0.052631578947368
ALCO,20,0,0.1
ALDR,20,0.05,0
ALDW,19,0,0.052631578947368
ALDX,20,0,0
ALE,19,0,0.052631578947368
ALEX,19,0.10526315789474,0
ALG,20,0,0
ALGN,16,0.1875,0
ALGT,19,0.10526315789474,0.15789473684211
ALIM,20,0,0.15
ALJ,12,0,0
ALK,19,0.26315789473684,0
ALKS,20,0,0
ALL,19,0.15789473684211,0
ALLE,19,0.052631578947368,0
ALLT,20,0,0
ALLY,19,0.052631578947368,0.052631578947368
ALLY-PA,1,1,0
ALN,17,0,0
ALNY,20,0.05,0
ALOG,20,0,0
ALOT,20,0,0.05
ALQA,19,0,0.052631578947368
ALR,19,0,0.10526315789474
ALR-PB,6,0,0
ALRM,20,0.15,0.05
ALSK,20,0,0.05
ALSN,20,0.15,0.05
ALTY,6,0,0
ALV,20,0,0.05
ALX,19,0.052631578947368,0
ALXA,20,0.1,0.1
ALXN,20,0.1,0
AM,19,0,0
AMAG,19,0.10526315789474,0
AMAT,17,0.29411764705882,0.11764705882353
AMBA,19,0.15789473684211,0
AMBC,19,0.15789473684211,0
AMBR,18,0.22222222222222,0
AMC,18,0.055555555555556,0
AMCC,20,0,0
AMCN,20,0,0
AMCO,20,0,0.05
AMCX,19,0.052631578947368,0
AMD,18,0.11111111111111,0.11111111111111
AMDA,20,0,0
AME,20,0.15,0.1
AMED,19,0.10526315789474,0
AMFW,20,0.15,0.05
AMG,19,0.10526315789474,0
AMGN,16,0.25,0.0625
AMH,20,0,0.05
AMH-PA,3,0,0
AMIC,20,0,0.05
AMID,20,0.1,0.05
AMKR,20,0.05,0
AMNB,20,0,0
AMOT,20,0,0
AMOV,20,0.15,0
AMP,19,0,0
AMPE,20,0,0
AMPH,20,0,0
AMRB,20,0,0
AMRC,20,0.15,0
AMRI,20,0,0
AMRK,20,0,0
AMRN,20,0.05,0.1
AMRS,20,0,0.05
AMS,20,0,0.05
AMSC,19,0.052631578947368,0.052631578947368
AMSF,20,0.05,0
AMSG,20,0.05,0
AMSGP,14,0.14285714285714,0
AMSWA,20,0.05,0
AMT,19,0.10526315789474,0
AMTD,19,0.052631578947368,0.10526315789474
AMTG,19,0.052631578947368,0.10526315789474
AMTX,20,0,0
AMWD,19,0,0
AMX,7,0,0
AMZN,16,0.125,0
AN,20,0,0
ANAC,20,0.1,0
ANAT,20,0.05,0
ANCB,18,0,0.055555555555556
ANCX,20,0,0
ANDA,4,0,0
ANDAU,2,0,0
ANDE,20,0,0.15
ANET,19,0,0.052631578947368
ANF,19,0,0
ANFI,18,0,0
ANGI,20,0.05,0.1
ANGO,20,0,0
ANH,20,0,0
ANIK,20,0,0
ANIP,20,0,0
ANSS,20,0.1,0
ANTH,20,0.05,0
ANTM,19,0,0
ANTX,17,0.058823529411765,0
ANW,19,0.052631578947368,0.052631578947368
ANY,20,0,0
AOD,4,0,0
AOI,20,0.1,0.05
AON,20,0,0.05
AOS,20,0.05,0
AOSL,20,0.05,0.05
AP,20,0,0.05
APA,17,0.11764705882353,0
APAM,20,0.05,0
APB,9,0,0
APC,3,0.33333333333333,0
APD,19,0.26315789473684,0.052631578947368
APDN,20,0.05,0
APDNW,10,0,0.1
APEI,20,0.1,0
APF,14,0.071428571428571,0
APH,20,0,0.1
APHB,20,0,0.05
APIC,20,0.05,0
APLE,20,0,0.05
APLP,19,0,0.10526315789474
APO,16,0,0
APOG,19,0.10526315789474,0.052631578947368
APOL,17,0,0
APPF,20,0.05,0
APPS,20,0.05,0
APPY,20,0,0.2
APRI,19,0,0
APT,20,0.1,0
APTO,20,0.15,0
APTS,20,0,0.05
APU,19,0,0
APWC,8,0,0
AQMS,20,0.05,0.05
AQXP,20,0.05,0
AR,16,0.1875,0
ARAY,20,0.05,0
ARC,20,0,0
ARCB,19,0.052631578947368,0.052631578947368
ARCC,16,0.0625,0.0625
ARCI,20,0,0.05
ARCO,20,0,0.05
ARCW,20,0,0.05
ARCX,18,0,0.055555555555556
ARDC,20,0.05,0.05
ARDM,20,0,0
ARDX,18,0,0
ARE,20,0,0
ARES,18,0.055555555555556,0.16666666666667
AREX,20,0,0
ARG,20,0.05,0
ARGS,19,0.052631578947368,0
ARI,15,0,0.13333333333333
ARIA,18,0.11111111111111,0.055555555555556
ARII,20,0.1,0.1
ARIS,20,0,0
ARKR,20,0,0
ARL,20,0,0
ARLP,12,0,0
ARLZ,20,0,0
ARMH,15,0.066666666666667,0.066666666666667
ARMK,20,0,0
ARNA,17,0.058823529411765,0
ARO,20,0.1,0.05
AROC,17,0.17647058823529,0
AROW,20,0,0
ARP,19,0,0.052631578947368
ARQL,19,0,0
ARR,20,0.05,0
ARR-PA,7,0,0
ARRS,18,0,0.055555555555556
ARRY,19,0,0
ARTNA,20,0,0.05
ARTW,20,0,0.05
ARTX,20,0.15,0
ARU,6,0.33333333333333,0.16666666666667
ARW,19,0.052631578947368,0
ARWA,5,0.2,0
ARWAU,2,0,0
ARWR,19,0.052631578947368,0.052631578947368
ASA,17,0.11764705882353,0.058823529411765
ASB,20,0,0.15
ASB-PB,1,0,0
ASB-PC,1,0,0
ASBB,20,0,0
ASC,20,0,0.05
ASCMA,20,0.05,0.1
ASEI,17,0,0.058823529411765
ASET,2,0,0
ASFI,20,0,0
ASG,20,0,0
ASGN,20,0.1,0
ASH,19,0.052631578947368,0
ASM,20,0,0
ASMB,20,0,0
ASML,20,0.1,0.15
ASNA,17,0.058823529411765,0
ASND,20,0.05,0
ASPN,20,0,0
ASPS,18,0,0
ASR,20,0.05,0
ASRV,20,0,0
ASRVP,4,0,0
AST,20,0,0
ASTC,20,0,0
ASTE,20,0,0.15
ASUR,20,0,0
ASX,20,0.05,0
ASYS,20,0,0
AT,20,0.05,0.05
ATAI,20,0,0
ATAX,20,0,0
ATE,20,0.15,0.1
ATEC,19,0.10526315789474,0.052631578947368
ATEN,20,0,0
ATHM,20,0.2,0
ATHN,20,0.05,0
ATHX,20,0.1,0
ATI,20,0,0
ATLC,9,0,0
ATLO,20,0,0
ATNI,20,0,0
ATNM,19,0.052631578947368,0
ATNY,20,0.05,0.05
ATO,20,0,0
ATOS,20,0,0.05
ATR,20,0.1,0.05
ATRA,19,0.052631578947368,0
ATRC,17,0.23529411764706,0
ATRI,20,0.05,0
ATRO,20,0.05,0
ATRS,17,0.058823529411765,0.058823529411765
ATSG,20,0.1,0
ATTO,20,0,0.05
ATTU,17,0.058823529411765,0.058823529411765
ATU,20,0.05,0.05
ATV,20,0.05,0
ATVI,19,0.052631578947368,0
ATW,14,0,0.5
AU,19,0.10526315789474,0.052631578947368
AUBN,20,0,0
AUDC,19,0,0
AUMA,12,0.083333333333333,0.083333333333333
AUMN,20,0,0
AUO,20,0.1,0
AUPH,20,0.1,0
AV,19,0.15789473684211,0
AVA,20,0,0
AVAL,20,0,0.1
AVAV,20,0.05,0
AVB,19,0.10526315789474,0.10526315789474
AVD,20,0,0
AVEO,20,0,0
AVG,20,0.15,0
AVGO,20,0.05,0
AVGR,20,0,0
AVH,20,0.1,0
AVHI,20,0.1,0
AVID,19,0.10526315789474,0
AVIR,19,0,0.052631578947368
AVK,2,0,0
AVNU,20,0,0
AVNW,20,0,0
AVP,19,0,0.10526315789474
AVT,20,0,0
AVV,7,0.28571428571429,0
AVX,20,0.05,0
AVXL,19,0.052631578947368,0
AVXS,20,0.05,0.05
AVY,20,0.15,0.05
AWF,14,0.071428571428571,0
AWH,20,0,0
AWI,18,0,0.055555555555556
AWK,20,0.1,0
AWP,2,0,0
AWR,18,0.055555555555556,0.055555555555556
AWRE,20,0,0
AWX,17,0,0.058823529411765
AXAS,20,0,0
AXDX,20,0.05,0
AXE,18,0,0
AXGN,20,0,0
AXL,20,0.1,0
AXLL,20,0.05,0.05
AXN,20,0,0
AXP,14,0,0
AXR,20,0,0.05
AXS,19,0.10526315789474,0.052631578947368
AXSM,19,0,0
AXTA,19,0,0.052631578947368
AXTI,19,0,0
AXU,19,0,0
AYA,20,0,0
AYI,19,0.052631578947368,0.10526315789474
AYR,19,0,0.052631578947368
AZN,73,0.082191780821918,0.054794520547945
AZO,20,0.1,0
AZPN,17,0.11764705882353,0
AZUR,20,0,0.1
AZZ,20,0,0
B,20,0.15,0
BA,19,0.052631578947368,0
BAA,20,0,0.1
BABY,20,0.05,0.15
BAC-PE,1,0,0
BAF,20,0,0
BAH,20,0.05,0.05
BAK,19,0.052631578947368,0.21052631578947
BAM,20,0.1,0
BANC,19,0,0
BANF,20,0,0
BANR,19,0,0
BANX,20,0,0
BAP,20,0.05,0
BAS,18,0,0.055555555555556
BASI,20,0,0
BAX,20,0.05,0
BBBY,17,0.23529411764706,0.058823529411765
BBC,20,0.05,0
BBCN,20,0,0
BBD,19,0.052631578947368,0.052631578947368
BBDO,2,0,0
BBEP,18,0.055555555555556,0
BBEPP,17,0,0
BBF,3,0,0
BBG,19,0.10526315789474,0.21052631578947
BBGI,20,0,0
BBH,19,0.052631578947368,0.052631578947368
BBK,18,0.055555555555556,0.055555555555556
BBL,18,0.11111111111111,0
BBN,14,0,0
BBOX,20,0,0.1
BBP,13,0,0.076923076923077
BBRG,19,0,0
BBRY,20,0.15,0
BBSI,20,0,0.05
BBT,18,0.055555555555556,0.11111111111111
BBVA,20,0.15,0
BBW,20,0.15,0.05
BBX,20,0,0
BBY,20,0.85,0
BC,19,0.10526315789474,0
BCBP,20,0.05,0
BCC,20,0,0
BCE,17,0,0
BCEI,20,0,0.15
BCH,19,0,0.21052631578947
BCLI,20,0,0
BCO,18,0.11111111111111,0.11111111111111
BCOM,20,0,0.05
BCOR,19,0,0
BCOV,20,0.1,0
BCPC,20,0,0.05
BCR,19,0.052631578947368,0.052631578947368
BCRH,18,0.22222222222222,0
BCRX,18,0,0
BCS,18,0.11111111111111,0.11111111111111
BCV,19,0,0
BCX,16,0,0
BDC,19,0.10526315789474,0
BDE,19,0,0.052631578947368
BDGE,20,0.05,0
BDJ,13,0.076923076923077,0
BDL,16,0,0
BDMS,20,0.05,0.05
BDN,20,0,0
BDR,20,0,0.05
BDSI,17,0.058823529411765,0
BDX,20,0.05,0
BEAT,20,0.1,0
BEAV,20,0,0
BEBE,20,0.05,0
BECN,20,0.2,0
BEL,20,0.05,0
BELFA,20,0,0
BELFB,10,0,0.1
BEN,20,0,0.05
BEP,19,0.10526315789474,0.052631578947368
BERY,20,0,0
BETR,20,0.2,0
BF-A,20,0.05,0
BF-B,11,0.090909090909091,0
BFAM,20,0.1,0.05
BFIN,20,0,0
BFK,3,0,0
BFO,1,0,0
BFR,19,0.10526315789474,0.052631578947368
BFS,20,0,0
BFY,2,0,0
BFZ,1,0,0
BG,20,0.15,0.1
BGB,16,0.1875,0.0625
BGC,19,0,0
BGCA,20,0,0
BGCP,10,0,0
BGFV,20,0.65,0
BGG,20,0.15,0.05
BGH,19,0.052631578947368,0.89473684210526
BGI,10,0.1,0.1
BGNE,17,0.058823529411765,0
BGR,12,0,0
BGS,19,0.052631578947368,0.052631578947368
BGSF,20,0,0
BGT,1,0,0
BGY,1,0,0
BH,20,0,0
BHAC,5,0,0
BHACU,6,0,0
BHB,20,0,0
BHBK,20,0,0
BHE,20,0.05,0
BHI,2,0,0
BHLB,20,0,0
BHP,7,0,0
BIB,17,0,0
BICK,3,0,0
BID,20,0.05,0.15
BIDU,18,0.11111111111111,0
BIF,20,0,0
BIG,19,0,0.052631578947368
BIIB,14,0.071428571428571,0
BIN,20,0.1,0.1
BIND,20,0,0.05
BIO,20,0,0
BIO-B,11,0.090909090909091,0
BIOA,18,0.11111111111111,0
BIOC,20,0,0
BIOD,20,0.05,0.05
BIOL,20,0.05,0
BIOS,20,0.05,0.05
BIP,18,0,0.055555555555556
BIS,19,0.10526315789474,0.42105263157895
BITA,20,0.15,0
BITE,9,0.11111111111111,0
BITI,16,0,0.0625
BJRI,17,0.058823529411765,0
BJZ,1,0,0
BK,18,0,0
BKCC,17,0.17647058823529,0
BKD,46,0.021739130434783,0.065217391304348
BKE,20,0.05,0.05
BKEP,19,0.052631578947368,0
BKEPP,13,0,0
BKFS,20,0.1,0
BKH,18,0.055555555555556,0
BKHU,2,0,0
BKJ,20,0,0
BKK,5,0,0
BKMU,20,0.05,0
BKN,11,0,0
BKS,17,0.11764705882353,0
BKSC,20,0,0
BKT,1,0,0
BKU,20,0.05,0
BLBD,20,0,0
BLCM,18,0,0
BLD,20,0,0.05
BLDP,20,0.05,0
BLDR,19,0.10526315789474,0
BLFS,20,0,0
BLIN,20,0,0.05
BLK,19,0,0
BLKB,20,0.15,0
BLL,16,0.125,0
BLMN,20,0.1,0.05
BLMT,20,0,0
BLOX,19,0.052631578947368,0
BLPH,20,0.05,0
BLRX,20,0.05,0
BLUE,19,0,0
BLVD,20,0.05,0.1
BLVDU,3,0,0
BLX,19,0.052631578947368,0
BMA,17,0.058823529411765,0
BME,4,0,0
BMI,20,0,0.8
BMO,20,0.1,0
BMRC,20,0,0
BMRN,17,0,0.058823529411765
BMS,18,0.055555555555556,0.16666666666667
BMTC,20,0,0.1
BMY,12,0,0
BNCL,19,0.15789473684211,0
BNCN,19,0.052631578947368,0
BNDX,20,0,0
BNED,20,0,0.05
BNFT,18,0.27777777777778,0
BNK,19,0.052631578947368,0.10526315789474
BNS,18,0.11111111111111,0
BNSO,3,0,0
BNTC,20,0,0.05
BNY,4,0,0
BOBE,20,0,0
BOCH,19,0.052631578947368,0
BOFI,18,0,0
BOH,20,0,0
BOI,17,0,0
BOJA,20,0.2,0
BOKF,20,0,0.05
BONT,20,0,0.1
BOOM,20,0.1,0
BOOT,19,0.15789473684211,0.052631578947368
BORN,20,0,0
BOSC,20,0,0
BOTJ,20,0,0
BOX,20,0,0.2
BOXC,20,0,0
BPFH,20,0,0.05
BPFHP,15,0.066666666666667,0
BPFHW,3,0,0
BPI,18,0.055555555555556,0
BPL,19,0,0
BPMC,17,0,0
BPMX,20,0,0.05
BPOP,20,0.05,0.1
BPOPM,18,0,0.055555555555556
BPT,18,0.11111111111111,0
BPTH,20,0.05,0
BPY,19,0.15789473684211,0
BR,19,0.052631578947368,0
BRC,19,0.052631578947368,0.052631578947368
BRCD,19,0.10526315789474,0
BREW,20,0,0
BRFS,19,0.10526315789474,0.26315789473684
BRG,20,0.05,0
BRG-PA,1,0,0
BRID,14,0,0
BRK-A,16,0.0625,0
BRK-B,8,0,0.125
BRKL,20,0,0
BRKR,20,0,0.1
BRKS,20,0.1,0
BRN,20,0,0
BRO,20,0.1,0.05
BRS,19,0.10526315789474,0.052631578947368
BRSS,18,0,0.055555555555556
BRT,20,0,0.3
BRX,20,0,0
BSAC,19,0,0
BSBR,4,0,0
BSET,20,0,0
BSF,20,0,0
BSFT,20,0,0
BSI,20,0,0
BSL,18,0.11111111111111,0
BSM,18,0,0
BSMX,20,0.15,0
BSPM,20,0,0.1
BSQR,20,0.05,0
BSRR,20,0,0
BST,11,0,0.090909090909091
BSTC,20,0,0
BSTG,20,0,0.05
BSX,18,0,0.055555555555556
BT,19,0.052631578947368,0
BTA,1,0,0
BTE,15,0.066666666666667,0.26666666666667
BTG,19,0,0
BTI,64,0.171875,0.015625
BTN,19,0.052631578947368,0.052631578947368
BTO,16,0,0.0625
BTT,1,0,0
BTX,20,0,0
BTZ,3,0,0
BUD,17,0.058823529411765,0
BUFF,18,0.16666666666667,0
BUI,1,0,0
BUR,20,0,0
BURL,15,0,0
BUSE,20,0,0
BV,14,0.28571428571429,0
BVA,8,0,0.125
BVN,18,0,0.16666666666667
BVSN,20,0,0.05
BVX,19,0,0
BVXV,14,0.14285714285714,0
BW,18,0,0
BWA,18,0,0.11111111111111
BWEN,20,0,0.05
BWFG,20,0,0
BWG,19,0.26315789473684,0.26315789473684
BWINA,20,0.1,0
BWINB,7,0,0
BWL-A,20,0.05,0
BWLD,19,0.31578947368421,0
BWP,16,0.0625,0
BWXT,20,0,0
BX,16,0,0
BXC,20,0,0.05
BXE,19,0,0
BXLT,15,0.066666666666667,0.066666666666667
BXMT,18,0.055555555555556,0
BXMX,5,0.2,0
BXP,19,0.052631578947368,0.10526315789474
BXS,20,0,0
BYBK,19,0,0
BYD,19,0,0
BYFC,20,0,0.05
BYLK,20,0,0
BZH,20,0.1,0.05
BZM,2,0,0
BZUN,18,0,0
CA,20,0,0.05
CAA,19,0,0
CAAS,20,0,0
CAB,18,0.055555555555556,0
CABO,19,0,0.10526315789474
CAC,20,0,0
CACB,20,0.05,0
CACC,19,0.15789473684211,0.052631578947368
CACI,20,0.1,0.05
CACQ,20,0.05,0.05
CADC,18,0,0
CADT,16,0,0.0625
CAE,20,0.1,0
CAF,2,0,0
CAFD,20,0.05,0
CAG,18,0.055555555555556,0
CAH,19,0.052631578947368,0
CAI,18,0,0.055555555555556
CAJ,20,0,0.05
CAKE,12,0,0
CAL,19,0.10526315789474,0
CALA,20,0,0
CALD,20,0,0
CALI,20,0.05,0.05
CALL,20,0,0
CALM,19,0.052631578947368,0.10526315789474
CALX,20,0,0
CAMP,20,0,0.05
CAMT,20,0,0
CANF,19,0,0
CAPL,17,0,0
CAPN,20,0,0.05
CAPR,20,0,0
CAPX,12,0.083333333333333,0
CAR,19,0,0
CARA,17,0,0
CARB,19,0,0
CARO,19,0,0.10526315789474
CART,12,0,0
CARV,20,0.05,0
CARZ,18,0,0
CAS,20,0,0
CASH,20,0,0.05
CASI,20,0.1,0.1
CASM,19,0,0.052631578947368
CASS,20,0,0
CASY,19,0,0.052631578947368
CAT,14,0.21428571428571,0
CATB,20,0,0
CATM,20,0,0
CATO,19,0,0
CATY,20,0.05,0
CAVM,19,0,0
CAW,20,0,0
CB,19,0,0
CBA,19,0.052631578947368,0.10526315789474
CBAK,16,0,0.0625
CBAN,19,0,0.052631578947368
CBAY,16,0,0
CBB,20,0.1,0
CBD,19,0.052631578947368,0.10526315789474
CBF,20,0.05,0.15
CBFV,20,0,0.15
CBG,20,0.1,0
CBI,20,0,0
CBIO,13,0.076923076923077,0
CBK,20,0.05,0
CBL,19,0.10526315789474,0.052631578947368
CBLI,20,0,0.05
CBM,20,0,0.05
CBMG,20,0,0
CBMX,20,0,0.05
CBMXW,10,0,0
CBNJ,20,0.05,0
CBNK,20,0,0
CBOE,20,0.05,0
CBPO,20,0,0.1
CBPX,20,0,0
CBR,20,0,0.05
CBRL,20,0.25,0
CBS,20,0,0.05
CBS-A,10,0,0
CBSH,19,0.10526315789474,0
CBSHP,14,0.14285714285714,0
CBT,20,0,0.05
CBU,20,0.05,0
CBX,1,0,0
CBYL,19,0,0.052631578947368
CBZ,19,0.10526315789474,0
CC,18,0.11111111111111,0
CCA,14,0,0
CCBG,20,0.05,0
CCC,20,0,0
CCCL,20,0,0
CCCR,18,0,0.055555555555556
CCD,2,0,0
CCE,19,0.10526315789474,0
CCF,20,0.05,0.05
CCI,18,0.38888888888889,0
CCIH,20,0,0
CCJ,20,0.05,0
CCK,19,0.10526315789474,0
